rev_ID,drugName,condition,review,rating,date,usefulCount
81919,Liraglutide,Weight Loss,"""I had been on Saxenda for about 7 months and lost 40lbs.  I didn&#039;t experience the nasty side effects until I nearly died from pancreatitis.  My lipase shot to nearly 24000 and the pain was worse than anything that I ever experienced.  Please understand that this is possible and weigh that carefully into your decision.""",1,42678,20
138582,Phentermine,Weight Loss,"""I just turned 30 last month. I started Adipex in November 2012. Lost 10 lbs and thought I could keep going without the pills. Ended up gaining all the 10 back, plus another 10 after all the holidays. I was 230 lbs, 5ft 7 in. I got back on Adipex 4 weeks ago and I am now 210 lbs!! I only get to the gym maybe 3 times a week. I used to get dry mouth, so drank more water. I pretty much ate what I wanted, but a lot less of it considering the pills make me not hungry at all. So now starting strict diet, I should be able to lose more than 20 lbs a month!""",10,41336,46
54464,Bupropion / naltrexone,Obesity,"""I am a black male   50 years old 5&#039;5 beginning weight 226 pounds. I started taking contrave 08/18/2017. Today is just about my 4th week taking it and I have lost 9 pounds. At first I thought is wasn&#039;t working but now I have to make myself eat. Only side effect I had when I first started was a little nausea an a few headaches. After two days the side affects were gone. I weighed 217 this morning and my goal is to get down to about 190 pounds. So far so good.""",9,42992,30
128510,Phentermine,Obesity,"""Hey guys I&#039;m back again I just finished my 1st week on Phen 37.5. And I have lost a total of 12.8 pounds. I did not skip any meals although I wasn&#039;t always hungry. I made sure to eat something. I was already a big water drinker before starting it just made me drink more because my throat was always dry. 270.1 to 257.3 from July 28th to Aug. 5th. I did experience severe constipation though but a little magnesium citrate fixed that up. Female 22""",9,42221,21
127428,Phentermine,Weight Loss,"""I just started taking these today, hopefully I will have the same luck as some of you!""",4,43040,2
54518,Bupropion / naltrexone,Weight Loss,"""Just started 2nd week... no side effects... not losing weight yet... stay tuned""",8,42920,6
185512,Saxenda,Obesity,"""Hello all
Today is day one and here are my stats
51 yrs old, 5&#039;4&quot; and 213 pounds
Have been struggling with my weight since quiting smoking 8 years ago, that combined with severe depression and stress has taken me from a weight of 150 pounds to 213
I am desperate at this point as I am always hungry, praying this works
I have just started to go to gym again 3-4 days per week
Will post again in 2 weeks....wish me luck""",1,42852,13
185841,Saxenda,Obesity,"""I am on my third box of Saxenda and I have not lost one ounce.  I had lost 50 pounds on my own but couldn&#039;t go any further.  My doctor recommended Saxenda.  I started August 22 and it is now November 16.  I went back to the doctor and he stated I am the only one who has not lost of the patients he recommended.  He even laughed and said I must be getting the fake pens.  He wants me to continue and stated he would ask the rep the percent who this has not worked for.  The company and the girl asked the batch number but I was at work so I did not have that information.  A nurse was suppose to call me after 3:00 pm but I have not heard anything from anyone and that was at least a month ago.""",1,42324,18
39978,Contrave,Obesity,"""I have been on Contrave one pill a day for 1 week and have lost 3 lbs so far.  No lasting side effects except a bit of nausea one day...not sure why.  I have not had a problem with constipation. I think because I make myself Almased protein drink for breakfast every morning. As for nausea, a friend has told me to take Maitake mushroom supplement.  It has been know to help nausea and weight loss.""",10,42200,4
128064,Phentermine,Weight Loss,"""I started Phen on March 23rd and weight 193.  As of June 27th, I weighed 169.  My goal weight is 155. (I&#039;m 5&#039;10&quot;) I took a whole pill for the first couple of weeks...but, experienced extreme side effects - jitters, cotton mouth, breathing irregularities, constipation etc.  I decreased my intake to 1/2 pill every morning and the side effect were more manageable.  I now take the weekends off on the pill and exercise when my schedule allows.  I eat extremely clean...Except for a couple of glasses of wine every now and then.  I&#039;ve also gotten the lipo shot 3 times since I&#039;ve been in Phen.""",8,42548,14
128880,Phentermine,Weight Loss,"""Best keep Secret!!""",10,41816,26
38924,Contrave,Obesity,"""I&#039;ve been on Contrave since 12/2016.  Began three days after Christmas.  I was 250 lbs.  I lost thirty &amp; down to 220 in three months (80 carbs a day) &amp; maintained until (chocolate season of Easter), but now I am up to 230.  I don&#039;t feel the medication is working anymore- at all.  However, the doctor has scared me into believing I will gain back the other 20 if I go off of it.  I&#039;m a sugar addict.   Plain and simple.  It&#039;s like crack cocaine.  Tried telling the doctor this who wanted me to try CBT.  Yeah, no.  I don&#039;t need any armchair psychoanalyst telling me that &quot;Hey, you really crave sugar.&quot;  I get about 15,000 steps in a day, but it doesn&#039;t help.  I want to lose another 50 pounds, but it&#039;s clear that this medication won&#039;t be part of it.""",5,43003,13
139200,Phentermine,Weight Loss,"""I&#039;m a 26 year old female and I started taking this medicine along with a fluid pill on 01/25/08. At my heaviest weighing 317 lbs, I tried everything under the sun and lost maybe 10 lbs maximum here and there, but it always came right back. When I began this medication I weighed 308 lbs. Its 07/16/08 I weigh 218 lbs. That&#039;s a 90 lb loss from the date I started and 99 lbs since my heaviest. I do excerise for around an hour several times a week. I eat almost anything I want just in small portions. I cry when I look in a mirror.""",10,39645,163
100917,Orlistat,Obesity,"""The key to using Alli is that you must list everything you eat and not exceed the amount of fat per meal.  I haven&#039;t experienced any side effects and am extremely pleased.  I lost 10 pounds before starting the program and hit a plateau, but since using Alli, I&#039;ve lost 27 more with only 13 pounds to go.  When I reach my ideal weight, I&#039;m going to continue the tracking, eventually weaning myself off of Alli, to be able to maintain my weight.  I don&#039;t expect a quick transition, but love the results.  I recommend trying it, but be diligent to follow the instructions for good results.""",10,40138,101
4361,Belviq,Weight Loss,"""I have tried every diet under the sun, have worked with numerous personal trainers, and although I have been faithful 85% of the time on any diet I have been on, I have never been able to lose weight at a healthy rate. I normally have to do an extreme diet to see any progress and then my body will fight tooth and nail for the weight to come back. 3 months ago, I spoke to my doctor and she recommended Belviq because it has the least chance of side effects. I do have them though. For the first month, I would say headaches were pretty bad, but I would take Excedrin. But the tiredness that has lasted for the entire time, though it is not debilitating, it does effect my desire to work out. I have lost steadily though, 1.5-2pds a week at 1550 cal""",9,42824,15
185657,Saxenda,Obesity,"""I started Saxenda on April 1st. My starting weight was 249 and I am 205 today. I have no side effects at the 3 mg. dose because my body is used to the drug by now. You have to eat clean and small portions.No cheating!""",10,42662,19
145869,Qsymia,Weight Loss,"""I am a Type 2 Diabetic who has lost 41 pounds in 3 months. Qysmia is extremely effective, having substantially lowered my desire for food. Side effects are dry mouth, heartburn, constipation, restless sleep and metallic taste to food. I would readily recommend Qsymia to you for weight loss. It works!""",10,41449,86
